"GEOID","NAME","percent_asian","percent_black","percent_white","percent_other","percent_latinx","median_hhi"
"09001044100","Census Tract 441, Fairfield County, Connecticut",0.0341,0.2518,0.6138,0.1004,0.3695,72344
"09001044200","Census Tract 442, Fairfield County, Connecticut",0.0434,0.1757,0.6782,0.1027,0.3436,54038
"09001044300","Census Tract 443, Fairfield County, Connecticut",0.0334,0.0933,0.8186,0.0547,0.2303,95279
"09001044400","Census Tract 444, Fairfield County, Connecticut",0.005,0.3225,0.5831,0.0893,0.3646,70469
"09001044500","Census Tract 445, Fairfield County, Connecticut",0,0.4424,0.4853,0.0723,0.5255,58516
"09001044600","Census Tract 446, Fairfield County, Connecticut",0.016,0.0032,0.9646,0.0163,0.0525,219783
"09001045101","Census Tract 451.01, Fairfield County, Connecticut",0.0834,0.0047,0.8954,0.0166,0.0166,219792
"09001045102","Census Tract 451.02, Fairfield County, Connecticut",0.0726,0.0071,0.8983,0.022,0.0628,166677
"09001045200","Census Tract 452, Fairfield County, Connecticut",0.0665,0.0125,0.8896,0.0314,0.0355,144375
"09001045300","Census Tract 453, Fairfield County, Connecticut",0.0838,0.0064,0.8705,0.0393,0.0111,229531
"09001045400","Census Tract 454, Fairfield County, Connecticut",0.1163,0.0168,0.8481,0.0187,0.0293,198281
"09001050200","Census Tract 502, Fairfield County, Connecticut",0.0919,0.0052,0.8562,0.0467,0.0537,175972
"09001050300","Census Tract 503, Fairfield County, Connecticut",0.0628,6e-04,0.8995,0.0371,0.0791,242500
"09001050400","Census Tract 504, Fairfield County, Connecticut",0.0656,0.014,0.8906,0.0298,0.0264,152321
"09001050500","Census Tract 505, Fairfield County, Connecticut",0.0398,0.0393,0.9028,0.0181,0.0177,169810
"09001050600","Census Tract 506, Fairfield County, Connecticut",0.0335,0.0094,0.8966,0.0605,0.0344,228558
"09001055100","Census Tract 551, Fairfield County, Connecticut",0.0512,0.0158,0.8441,0.0889,0.084,202500
"09001055200","Census Tract 552, Fairfield County, Connecticut",0.0191,0.0223,0.9307,0.0278,0.038,247361
"09001060100","Census Tract 601, Fairfield County, Connecticut",0.0208,0.0555,0.8672,0.0564,0.0705,139000
"09001060200","Census Tract 602, Fairfield County, Connecticut",0.0454,0.0112,0.889,0.0543,0.0853,126838
"09001060300","Census Tract 603, Fairfield County, Connecticut",0.0432,0,0.9464,0.0104,0.0099,195250
"09001060400","Census Tract 604, Fairfield County, Connecticut",0.0186,0.0062,0.9535,0.0217,0.0235,247169
"09001060500","Census Tract 605, Fairfield County, Connecticut",0.0319,0.0152,0.937,0.0159,0.0286,216500
"09001060600","Census Tract 606, Fairfield County, Connecticut",0.0139,0.016,0.9423,0.0278,0.098,174712
"09001060700","Census Tract 607, Fairfield County, Connecticut",0.0343,0.035,0.8994,0.0313,0.0482,180694
"09001060800","Census Tract 608, Fairfield County, Connecticut",0.0266,0.0133,0.9246,0.0356,0.0346,171250
"09001060900","Census Tract 609, Fairfield County, Connecticut",0.0272,0.0253,0.929,0.0185,0.0347,140278
"09001061000","Census Tract 610, Fairfield County, Connecticut",0.0694,0.0381,0.8437,0.0489,0.0725,78844
"09001061100","Census Tract 611, Fairfield County, Connecticut",0.0182,0.0122,0.9433,0.0263,0.0487,163438
"09001061200","Census Tract 612, Fairfield County, Connecticut",0.1717,0.0315,0.7077,0.0891,0.1601,81667
"09001061300","Census Tract 613, Fairfield County, Connecticut",0.1393,0.0093,0.8276,0.0238,0.1682,90913
"09001061400","Census Tract 614, Fairfield County, Connecticut",0.087,0.0477,0.71,0.1552,0.2092,91467
"09001061500","Census Tract 615, Fairfield County, Connecticut",0.0203,0.0128,0.848,0.1189,0.0397,148804
"09001061600","Census Tract 616, Fairfield County, Connecticut",0.0196,0,0.95,0.0304,0.059,129250
"09001070100","Census Tract 701, Fairfield County, Connecticut",0.0364,0.066,0.8051,0.0924,0.1448,88021
"09001070200","Census Tract 702, Fairfield County, Connecticut",0.0198,0.4371,0.4003,0.1428,0.326,42688
"09001070300","Census Tract 703, Fairfield County, Connecticut",0,0.3761,0.469,0.1549,0.6347,9958
"09001070400","Census Tract 704, Fairfield County, Connecticut",0.1149,0.2196,0.5304,0.1351,0.2419,35313
"09001070500","Census Tract 705, Fairfield County, Connecticut",0.1024,0.29,0.4108,0.1968,0.4108,24342
"09001070600","Census Tract 706, Fairfield County, Connecticut",0.0501,0.3564,0.4448,0.1487,0.4319,23598
"09001070900","Census Tract 709, Fairfield County, Connecticut",0.0253,0.4037,0.2859,0.2852,0.5225,35492
"09001071000","Census Tract 710, Fairfield County, Connecticut",0.0696,0.3355,0.3259,0.269,0.547,48148
"09001071100","Census Tract 711, Fairfield County, Connecticut",0.0407,0.4238,0.3337,0.2019,0.4669,48500
"09001071200","Census Tract 712, Fairfield County, Connecticut",0.1284,0.3903,0.3215,0.1598,0.4679,24271
"09001071300","Census Tract 713, Fairfield County, Connecticut",0,0.4479,0.3109,0.2412,0.4357,27072
"09001071400","Census Tract 714, Fairfield County, Connecticut",0.0088,0.2618,0.4692,0.2602,0.5011,40245
"09001071600","Census Tract 716, Fairfield County, Connecticut",0,0.397,0.3959,0.2071,0.5267,21895
"09001071900","Census Tract 719, Fairfield County, Connecticut",0.0087,0.37,0.368,0.2534,0.33,42969
"09001072000","Census Tract 720, Fairfield County, Connecticut",0.1001,0.4011,0.3914,0.1074,0.334,52909
"09001072100","Census Tract 721, Fairfield County, Connecticut",0.0657,0.1897,0.6068,0.1378,0.3538,56009
"09001072200","Census Tract 722, Fairfield County, Connecticut",0.0528,0.1977,0.6341,0.1153,0.2217,49402
"09001072300","Census Tract 723, Fairfield County, Connecticut",0.0133,0.3046,0.4591,0.2229,0.3707,64662
"09001072400","Census Tract 724, Fairfield County, Connecticut",0.0076,0.3368,0.3626,0.2931,0.4935,59014
"09001072500","Census Tract 725, Fairfield County, Connecticut",0.0794,0.2753,0.541,0.1044,0.2999,65113
"09001072600","Census Tract 726, Fairfield County, Connecticut",0.0131,0.2601,0.6698,0.057,0.188,63141
"09001072700","Census Tract 727, Fairfield County, Connecticut",0.0142,0.367,0.4618,0.1571,0.2658,75799
"09001072800","Census Tract 728, Fairfield County, Connecticut",0,0.4718,0.2591,0.2691,0.3964,52607
"09001072900","Census Tract 729, Fairfield County, Connecticut",0.073,0.531,0.273,0.123,0.247,63618
"09001073000","Census Tract 730, Fairfield County, Connecticut",0.0247,0.4097,0.4358,0.1298,0.4097,91500
"09001073100","Census Tract 731, Fairfield County, Connecticut",0.0227,0.2807,0.4419,0.2547,0.4076,37802
"09001073200","Census Tract 732, Fairfield County, Connecticut",0.0597,0.1725,0.6059,0.1618,0.5833,49446
"09001073300","Census Tract 733, Fairfield County, Connecticut",0.0118,0.4574,0.3125,0.2183,0.4638,34172
"09001073400","Census Tract 734, Fairfield County, Connecticut",0.0124,0.3265,0.328,0.3332,0.5809,52917
"09001073500","Census Tract 735, Fairfield County, Connecticut",0.0026,0.373,0.2765,0.3479,0.5941,38560
"09001073600","Census Tract 736, Fairfield County, Connecticut",0.0252,0.2431,0.3632,0.3686,0.6822,34450
"09001073700","Census Tract 737, Fairfield County, Connecticut",0.0048,0.4448,0.3555,0.1949,0.5065,40075
"09001073800","Census Tract 738, Fairfield County, Connecticut",0,0.3321,0.2492,0.4187,0.631,21851
"09001073900","Census Tract 739, Fairfield County, Connecticut",0.0178,0.4124,0.2141,0.3556,0.5568,35163
"09001074000","Census Tract 740, Fairfield County, Connecticut",0.0243,0.2733,0.3528,0.3496,0.6823,39737
"09001074300","Census Tract 743, Fairfield County, Connecticut",0.0255,0.5127,0.1308,0.3311,0.4528,40637
"09001074400","Census Tract 744, Fairfield County, Connecticut",0.0419,0.4815,0.1623,0.3144,0.4065,46716
"09001080100","Census Tract 801, Fairfield County, Connecticut",0.0868,0.1848,0.6044,0.124,0.3475,72464
"09001080200","Census Tract 802, Fairfield County, Connecticut",0.0068,0.3082,0.5367,0.1483,0.3305,70642
"09001080400","Census Tract 804, Fairfield County, Connecticut",0.0092,0.5744,0.2929,0.1236,0.2623,52352
"09001080500","Census Tract 805, Fairfield County, Connecticut",0.0261,0.0083,0.9581,0.0076,0.0165,93558
"09001080600","Census Tract 806, Fairfield County, Connecticut",0.0152,0.1657,0.7491,0.0701,0.2392,72188
"09001080700","Census Tract 807, Fairfield County, Connecticut",0.0125,0.137,0.8204,0.0301,0.0743,73426
"09001080800","Census Tract 808, Fairfield County, Connecticut",0.0064,0.0976,0.8344,0.0616,0.1053,90568
"09001080900","Census Tract 809, Fairfield County, Connecticut",0.0044,0.1029,0.7916,0.1011,0.2054,90527
"09001081000","Census Tract 810, Fairfield County, Connecticut",0.0288,0.096,0.8148,0.0604,0.1336,65967
"09001081100","Census Tract 811, Fairfield County, Connecticut",0,0.0343,0.9274,0.0382,0.0992,100156
"09001081200","Census Tract 812, Fairfield County, Connecticut",0.0202,0.0678,0.8409,0.0711,0.1261,113814
"09001081300","Census Tract 813, Fairfield County, Connecticut",0.054,0.0257,0.8659,0.0544,0.1022,71660
"09001090100","Census Tract 901, Fairfield County, Connecticut",0.0467,0.0137,0.9328,0.0068,0.0461,145125
"09001090200","Census Tract 902, Fairfield County, Connecticut",0.0797,0.0486,0.8452,0.0265,0.0628,113636
"09001090300","Census Tract 903, Fairfield County, Connecticut",0.039,0.0052,0.9174,0.0384,0.0943,118819
"09001090400","Census Tract 904, Fairfield County, Connecticut",0.0804,0.1003,0.7275,0.0917,0.094,121802
"09001090500","Census Tract 905, Fairfield County, Connecticut",0.0586,0.0263,0.859,0.0561,0.0492,128667
"09001090600","Census Tract 906, Fairfield County, Connecticut",0.0291,0.0669,0.8761,0.0279,0.0509,100357
"09001090700","Census Tract 907, Fairfield County, Connecticut",0.0887,0.0355,0.8328,0.043,0.0787,163315
"09001100100","Census Tract 1001, Fairfield County, Connecticut",0.0716,0.0072,0.8978,0.0233,0.0736,128056
"09001100200","Census Tract 1002, Fairfield County, Connecticut",0.0463,0.0228,0.8761,0.0547,0.0397,111793
"09001100300","Census Tract 1003, Fairfield County, Connecticut",0.0225,0.0182,0.916,0.0433,0.0891,122097
"09001105100","Census Tract 1051, Fairfield County, Connecticut",0.0175,0,0.9757,0.0068,0.0243,143182
"09001105200","Census Tract 1052, Fairfield County, Connecticut",0.0197,3e-04,0.9285,0.0515,0.0521,159338
"09001110100","Census Tract 1101, Fairfield County, Connecticut",0.0734,0.0409,0.8519,0.0338,0.1662,58875
"09001110201","Census Tract 1102.01, Fairfield County, Connecticut",0.0614,0.0097,0.8534,0.0755,0.1097,90563
"09001110202","Census Tract 1102.02, Fairfield County, Connecticut",0.028,0.0393,0.9054,0.0273,0.0576,78958
"09001110301","Census Tract 1103.01, Fairfield County, Connecticut",0.0515,0.0188,0.8709,0.0588,0.1014,80871
"09001110302","Census Tract 1103.02, Fairfield County, Connecticut",0.0762,0.0335,0.8608,0.0296,0.0738,104432
"09001110400","Census Tract 1104, Fairfield County, Connecticut",0.0143,0.0081,0.9269,0.0507,0.0526,108636
"09001110500","Census Tract 1105, Fairfield County, Connecticut",0.0145,0.0199,0.9513,0.0143,0.0557,110365
"09001110600","Census Tract 1106, Fairfield County, Connecticut",0.048,0.0073,0.9076,0.0371,0.1043,118906
"09001200100","Census Tract 2001, Fairfield County, Connecticut",0.0706,0.0106,0.816,0.1028,0.1356,77273
"09001200200","Census Tract 2002, Fairfield County, Connecticut",0.1072,0.1022,0.74,0.0505,0.0701,61844
"09001200301","Census Tract 2003.01, Fairfield County, Connecticut",0.0846,0.0101,0.8606,0.0447,0.0919,140337
"09001200302","Census Tract 2003.02, Fairfield County, Connecticut",0.0082,0.0287,0.9361,0.027,0.0278,116500
"09001205100","Census Tract 2051, Fairfield County, Connecticut",0.0434,0.0163,0.9033,0.0369,0.0465,123750
"09001205200","Census Tract 2052, Fairfield County, Connecticut",0.0353,0,0.9507,0.014,0.0523,120476
"09001205300","Census Tract 2053, Fairfield County, Connecticut",0.0797,0.0248,0.8265,0.069,0.0879,95234
"09001210100","Census Tract 2101, Fairfield County, Connecticut",0.0535,0.1119,0.4676,0.367,0.4772,41218
"09001210200","Census Tract 2102, Fairfield County, Connecticut",0.0433,0.0862,0.4496,0.4209,0.5232,50729
"09001210300","Census Tract 2103, Fairfield County, Connecticut",0.1242,0.079,0.5206,0.2761,0.3747,60725
"09001210400","Census Tract 2104, Fairfield County, Connecticut",0.0668,0.0788,0.543,0.3113,0.356,76921
"09001210500","Census Tract 2105, Fairfield County, Connecticut",0.0524,0.1072,0.7171,0.1233,0.1667,90929
"09001210600","Census Tract 2106, Fairfield County, Connecticut",0.0531,0.1142,0.5009,0.3318,0.3909,54216
"09001210701","Census Tract 2107.01, Fairfield County, Connecticut",0.0413,0.1171,0.5613,0.2803,0.4921,44635
"09001210702","Census Tract 2107.02, Fairfield County, Connecticut",0.0636,0.0636,0.5694,0.3035,0.4795,56932
"09001210800","Census Tract 2108, Fairfield County, Connecticut",0.0667,0.125,0.7202,0.0881,0.1404,101679
"09001210900","Census Tract 2109, Fairfield County, Connecticut",0.0692,0.0302,0.7871,0.1135,0.1097,106915
"09001211000","Census Tract 2110, Fairfield County, Connecticut",0.067,0.1424,0.6096,0.181,0.2069,89985
"09001211200","Census Tract 2112, Fairfield County, Connecticut",0.1235,0.0857,0.6691,0.1217,0.1726,90285
"09001211300","Census Tract 2113, Fairfield County, Connecticut",0.0271,0.1304,0.7759,0.0666,0.1032,105528
"09001211400","Census Tract 2114, Fairfield County, Connecticut",0.0221,0.1616,0.7109,0.1054,0.163,81474
"09001220100","Census Tract 2201, Fairfield County, Connecticut",0.0182,0.0112,0.9151,0.0556,0.0812,110625
"09001220200","Census Tract 2202, Fairfield County, Connecticut",0.0174,0.0049,0.9034,0.0743,0.0988,126422
"09001220300","Census Tract 2203, Fairfield County, Connecticut",0.0046,0.004,0.9373,0.0541,0.0783,106296
"09001230100","Census Tract 2301, Fairfield County, Connecticut",0.044,3e-04,0.9405,0.0152,0.0245,107033
"09001230200","Census Tract 2302, Fairfield County, Connecticut",0.0442,0.0085,0.934,0.0133,0.0261,140625
"09001230300","Census Tract 2303, Fairfield County, Connecticut",0.0263,3e-04,0.967,0.0064,0.0459,130625
"09001230400","Census Tract 2304, Fairfield County, Connecticut",0.0161,0.0088,0.9057,0.0694,0.0631,139313
"09001230501","Census Tract 2305.01, Fairfield County, Connecticut",0.0292,0.027,0.8996,0.0442,0.0394,153267
"09001230502","Census Tract 2305.02, Fairfield County, Connecticut",0.0055,0.0568,0.8806,0.057,0.1071,114773
"09001240100","Census Tract 2401, Fairfield County, Connecticut",0.0109,0.0028,0.9822,0.0041,0.02,131992
"09001240200","Census Tract 2402, Fairfield County, Connecticut",0.0129,0.0024,0.9305,0.0542,0.0682,133482
"09001245100","Census Tract 2451, Fairfield County, Connecticut",0.037,0.0177,0.9318,0.0135,0.0173,175000
"09001245200","Census Tract 2452, Fairfield County, Connecticut",0.0635,0.012,0.8739,0.0506,0.0526,152708
"09001245300","Census Tract 2453, Fairfield County, Connecticut",0.0474,0.0128,0.9324,0.0074,0.0538,130962
"09001245400","Census Tract 2454, Fairfield County, Connecticut",0.0122,0,0.9785,0.0093,0.0225,177361
"09001245500","Census Tract 2455, Fairfield County, Connecticut",0.0109,0.0112,0.8964,0.0816,0.1638,166908
"09001245600","Census Tract 2456, Fairfield County, Connecticut",0.0461,0.0111,0.907,0.0358,0.0117,191524
"09001257100","Census Tract 2571, Fairfield County, Connecticut",0.0208,0,0.9518,0.0274,0.0343,101818
"09001257200","Census Tract 2572, Fairfield County, Connecticut",0,0.4602,0.3669,0.1729,0.2849,50915
"09003330100","Census Tract 3301, Hartford County, Connecticut",0.005,0.0025,0.9016,0.0908,0.001,99722
"09003400100","Census Tract 4001, Hartford County, Connecticut",0.0501,0.0025,0.913,0.0345,0.0632,80725
"09003400200","Census Tract 4002, Hartford County, Connecticut",0.0397,0.0229,0.9087,0.0288,0.0494,133417
"09003400300","Census Tract 4003, Hartford County, Connecticut",0.0129,0.0062,0.9556,0.0252,0.0517,99743
"09003405100","Census Tract 4051, Hartford County, Connecticut",0.0122,0.0471,0.8067,0.134,0.1632,70217
"09003405200","Census Tract 4052, Hartford County, Connecticut",0.0158,0.0089,0.9381,0.0371,0.0736,66331
"09003405300","Census Tract 4053, Hartford County, Connecticut",0.0065,0.0217,0.8753,0.0964,0.1827,59552
"09003405401","Census Tract 4054.01, Hartford County, Connecticut",0.0115,0.0215,0.8491,0.118,0.1256,82266
"09003405402","Census Tract 4054.02, Hartford County, Connecticut",0.0459,0.0836,0.6999,0.1705,0.1755,62212
"09003405500","Census Tract 4055, Hartford County, Connecticut",0.0235,0.0235,0.9029,0.0501,0.2513,76318
"09003405600","Census Tract 4056, Hartford County, Connecticut",0,0.1032,0.7756,0.1212,0.2333,63167
"09003405700","Census Tract 4057, Hartford County, Connecticut",0,0.0743,0.8101,0.1155,0.1913,43393
"09003405800","Census Tract 4058, Hartford County, Connecticut",0.027,0.0247,0.8981,0.0501,0.1073,85524
"09003405900","Census Tract 4059, Hartford County, Connecticut",0.0052,0.0659,0.8927,0.0363,0.1268,91250
"09003406001","Census Tract 4060.01, Hartford County, Connecticut",0.0144,0.0687,0.758,0.1589,0.2574,50799
"09003406002","Census Tract 4060.02, Hartford County, Connecticut",0.0217,0.0365,0.9016,0.0402,0.0655,82702
"09003406100","Census Tract 4061, Hartford County, Connecticut",0.0058,0.1486,0.6644,0.1812,0.287,45903
"09003410101","Census Tract 4101.01, Hartford County, Connecticut",0.0259,0.0033,0.9515,0.0193,0.0221,117401
"09003410102","Census Tract 4101.02, Hartford County, Connecticut",0.0237,0.017,0.9359,0.0235,0.022,136719
"09003415300","Census Tract 4153, Hartford County, Connecticut",0.0024,0.113,0.6644,0.2202,0.6173,33049
"09003415400","Census Tract 4154, Hartford County, Connecticut",0.0172,0.2517,0.6507,0.0804,0.4421,45828
"09003415500","Census Tract 4155, Hartford County, Connecticut",0.0156,0.1678,0.5959,0.2207,0.522,33056
"09003415600","Census Tract 4156, Hartford County, Connecticut",0.0261,0.1908,0.564,0.2191,0.5102,49125
"09003415700","Census Tract 4157, Hartford County, Connecticut",0.0237,0.1186,0.736,0.1218,0.3454,49583
"09003415800","Census Tract 4158, Hartford County, Connecticut",0.008,0.184,0.693,0.115,0.398,48824
"09003415900","Census Tract 4159, Hartford County, Connecticut",0,0.1499,0.7406,0.1095,0.5105,28636
"09003416000","Census Tract 4160, Hartford County, Connecticut",0,0.0381,0.8387,0.1232,0.4468,41616
"09003416100","Census Tract 4161, Hartford County, Connecticut",0,0.1231,0.5885,0.2883,0.669,30293
"09003416200","Census Tract 4162, Hartford County, Connecticut",0.0047,0.1849,0.6313,0.1792,0.648,35463
"09003416300","Census Tract 4163, Hartford County, Connecticut",0,0.0922,0.6965,0.2114,0.5951,37463
"09003416400","Census Tract 4164, Hartford County, Connecticut",0.0211,0.1046,0.8016,0.0727,0.2112,96658
"09003416500","Census Tract 4165, Hartford County, Connecticut",0,0.1604,0.7248,0.1148,0.4,53617
