"id","name","plaintiff","amount","date","attorney"
"09001021801","Census Tract 218.01, Fairfield County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",4619.7,2020-03-11,"no"
"09001043900","Census Tract 439, Fairfield County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",4253.03,2020-05-08,"no"
"09001021900","Census Tract 219, Fairfield County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",4794.25,2020-08-14,"no"
"09001022300","Census Tract 223, Fairfield County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",1665.99,2020-08-14,"no"
"09001010400","Census Tract 104, Fairfield County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",1551.52,2020-05-14,"no"
"09001021400","Census Tract 214, Fairfield County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",2348.77,2020-09-15,"no"
"09001043000","Census Tract 430, Fairfield County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",2095.27,2020-09-21,"no"
"09001043400","Census Tract 434, Fairfield County, Connecticut","ABSOLUTE RESOLUTIONS NVESTMENTS, LLC",4563.26,2020-09-21,"no"
"09009351300","Census Tract 3513, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",2568.54,2020-06-25,"no"
"09009351300","Census Tract 3513, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",3327,2020-04-16,"no"
"09009347100","Census Tract 3471, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",548.55,2020-01-16,"no"
"09009352300","Census Tract 3523, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",527.89,2020-02-03,"no"
"09009352300","Census Tract 3523, New Haven County, Connecticut","LVNV FUNDING LLC",692.45,2020-01-14,"no"
"09009350200","Census Tract 3502, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS CORP.,",2292.5,2020-01-07,"no"
"09009352000","Census Tract 3520, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",3596.09,2020-01-17,"no"
"09009348111","Census Tract 3481.11, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",3452.98,2020-02-21,"no"
"09009344200","Census Tract 3442, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",3245.25,2020-02-18,"no"
"09009361100","Census Tract 3611, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",1986.66,2020-02-20,"no"
"09009142604","Census Tract 1426.04, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",3195.86,2020-02-21,"no"
"09009351900","Census Tract 3519, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",3849.12,2020-02-21,"no"
"09005360400","Census Tract 3604, Litchfield County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",3585.62,2020-09-21,"no"
"09009345202","Census Tract 3452.02, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",1475.47,2020-09-22,"no"
"09009351100","Census Tract 3511, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",3991.48,2020-06-10,"no"
"09009350500","Census Tract 3505, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",2477.26,2020-06-09,"no"
"09009352200","Census Tract 3522, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",2303.4,2020-07-17,"no"
"09009345100","Census Tract 3451, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",2179.39,2020-09-15,"no"
"09005425500","Census Tract 4255, Litchfield County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",1724.3,2020-09-08,"no"
"09009347200","Census Tract 3472, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",1299.87,2020-05-05,"no"
"09009352702","Census Tract 3527.02, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",3795.88,2020-05-14,"no"
"09009352100","Census Tract 3521, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",3452.98,2020-03-31,"no"
"09009352600","Census Tract 3526, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",3803.59,2020-03-31,"no"
"09009350300","Census Tract 3503, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",1940.03,2020-03-16,"no"
"09009352000","Census Tract 3520, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",1398.09,2020-03-11,"no"
"09009352800","Census Tract 3528, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",4221.39,2020-03-12,"no"
"09009352300","Census Tract 3523, New Haven County, Connecticut","ABSOLUTE RESOLUTIONS INVESTMENTS, LLC",2516.93,2020-03-17,"no"
"09001080100","Census Tract 801, Fairfield County, Connecticut","MIDLAND CREDIT MANAGEMENT, INC",1917.37,2020-03-11,"no"
"09001080100","Census Tract 801, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",704.11,2020-05-15,"no"
"09001210600","Census Tract 2106, Fairfield County, Connecticut","CVI SGP-CO ACQUISITION TRUST",1413.43,2020-06-26,"no"
"09001074000","Census Tract 740, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",730.82,2020-01-09,"no"
"09001071400","Census Tract 714, Fairfield County, Connecticut","MIDLAND FUNDING LLC",3388.2,2020-08-19,"no"
"09001022000","Census Tract 220, Fairfield County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",2189.1,2020-08-17,"no"
"09001210600","Census Tract 2106, Fairfield County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",1772.21,2020-01-09,"no"
"09001210400","Census Tract 2104, Fairfield County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY CAPITAL BANK",1098.04,2020-05-01,"no"
"09001211300","Census Tract 2113, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF US BANK NA D/B/A ELAN FINANCIAL SERVICES",904.81,2020-06-09,"no"
"09001210500","Census Tract 2105, Fairfield County, Connecticut","MIDLAND FUNDING LLC",2354.27,2020-03-12,"no"
"09003514900","Census Tract 5149, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3155.46,2020-10-01,"no"
"09003514900","Census Tract 5149, Hartford County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",696.48,2020-09-25,"no"
"09003406001","Census Tract 4060.01, Hartford County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY BANK",918.1,2020-04-23,"no"
"09003510300","Census Tract 5103, Hartford County, Connecticut","CREDIT CORP SOLUTIONS INC ASSIGNEE OF WEBBANK",1619.92,2020-08-12,"no"
"09003502600","Census Tract 5026, Hartford County, Connecticut","LVNV FUNDING LLC",2700.85,2020-04-09,"no"
"09003524400","Census Tract 5244, Hartford County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1281.33,2020-02-04,"no"
"09003473800","Census Tract 4738, Hartford County, Connecticut","LVNV FUNDING LLC",3866.44,2020-04-17,"no"
"09003510700","Census Tract 5107, Hartford County, Connecticut","SECOND ROUND SUB, LLC ASSIGNEE OF COMENITY BANK",708.57,2020-05-05,"no"
"09003484200","Census Tract 4842, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2471.87,2020-01-27,"no"
"09009166002","Census Tract 1660.02, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",850.96,2020-01-17,"no"
"09009351000","Census Tract 3510, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1123.8,2020-09-16,"no"
"09009171200","Census Tract 1712, New Haven County, Connecticut","CAVALRY SPV I , LLC",1057.04,2020-09-25,"no"
"09009351601","Census Tract 3516.01, New Haven County, Connecticut","CREDIT CORP SOLUTIONS INC ASSIGNEE OF SYNCHRONY BANK",1334.27,2020-10-29,"no"
"09003416500","Census Tract 4165, Hartford County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY BANK",1300.76,2020-07-07,"no"
"09009141200","Census Tract 1412, New Haven County, Connecticut","LVNV FUNDING, LLC",1678.37,2020-07-09,"no"
"09009142800","Census Tract 1428, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2028.81,2020-06-26,"no"
"09009140500","Census Tract 1405, New Haven County, Connecticut","LVNV FUNDING, LLC",2245.72,2020-06-08,"no"
"09009142601","Census Tract 1426.01, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1086.1,2020-06-26,"no"
"09009142601","Census Tract 1426.01, New Haven County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",830.8,2020-07-24,"no"
"09009180100","Census Tract 1801, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF WEBBANK",3840.49,2020-06-23,"no"
"09009184100","Census Tract 1841, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",2784.86,2020-07-15,"no"
"09009171400","Census Tract 1714, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",780.54,2020-01-30,"no"
"09009142400","Census Tract 1424, New Haven County, Connecticut","MIDLAND CREDIT MANAGEMENT, LLC",1192.57,2020-08-04,"no"
"09009142400","Census Tract 1424, New Haven County, Connecticut","MIDLAND CREDIT MANAGEMENT, LLC",1191.17,2020-08-04,"no"
"09011690500","Census Tract 6905, New London County, Connecticut","MIDLAND FUNDING LLC",2069.25,2020-09-18,"no"
"09015800600","Census Tract 8006, Windham County, Connecticut","CVI SGP-CO ACQUISITION TRUST",3286.22,2020-09-17,"no"
"09015904400","Census Tract 9044, Windham County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY CAPITAL BANK",1754,2020-05-04,"no"
"09001044200","Census Tract 442, Fairfield County, Connecticut","CREDIT CORP SOLUTIONS INC ASSIGNEE OF SYNCHRONY BANK",2285.89,2020-02-03,"no"
"09001022000","Census Tract 220, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1326.48,2020-01-08,"no"
"09001022000","Census Tract 220, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",677.62,2020-06-16,"no"
"09001022000","Census Tract 220, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF SYNCHRONY BANK",1152.3,2020-07-21,"no"
"09001021300","Census Tract 213, Fairfield County, Connecticut","CAVALRY SPV I , LLC",1337.51,2020-07-14,"no"
"09009350200","Census Tract 3502, New Haven County, Connecticut","MIDLAND FUNDING LLC",1328.54,2020-01-24,"no"
"09009350200","Census Tract 3502, New Haven County, Connecticut","MIDLAND FUNDING LLC",932.23,2020-01-24,"no"
"09009352800","Census Tract 3528, New Haven County, Connecticut","LVNV FUNDING, LLC",793.09,2020-06-08,"no"
"09001072000","Census Tract 720, Fairfield County, Connecticut","UNIFUND CORPORATION",1085.84,2020-10-28,"no"
"09001090200","Census Tract 902, Fairfield County, Connecticut","LVNV FUNDING, LLC",4700.49,2020-10-06,"no"
"09001022300","Census Tract 223, Fairfield County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",817.04,2020-01-28,"no"
"09001073700","Census Tract 737, Fairfield County, Connecticut","CREDIT CORP SOLUTIONS INC",1310,2020-10-15,"no"
"09001073700","Census Tract 737, Fairfield County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY CAPITAL BANK",1137.7,2020-05-04,"no"
"09001071300","Census Tract 713, Fairfield County, Connecticut","LVNV FUNDING LLC",861.87,2020-04-09,"no"
"09001210100","Census Tract 2101, Fairfield County, Connecticut","LVNV FUNDING LLC",717.6,2020-01-09,"no"
"09001205100","Census Tract 2051, Fairfield County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",1909.72,2020-10-16,"no"
"09001211300","Census Tract 2113, Fairfield County, Connecticut","LVNV FUNDING, LLC",1644.42,2020-09-25,"no"
"09003514600","Census Tract 5146, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1470.16,2020-01-16,"no"
"09003496300","Census Tract 4963, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",849.36,2020-10-15,"no"
"09003514900","Census Tract 5149, Hartford County, Connecticut","SECOND ROUND, LP ASSIGNEE OF COMENITY BANK",2595.73,2020-05-04,"no"
"09003415600","Census Tract 4156, Hartford County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF SYNCHRONY BANK",1566.71,2020-05-20,"no"
"09003501500","Census Tract 5015, Hartford County, Connecticut","LVNV FUNDING, LLC",959.28,2020-09-29,"no"
"09003502300","Census Tract 5023, Hartford County, Connecticut","LVNV FUNDING LLC",730.08,2020-02-13,"no"
"09009170500","Census Tract 1705, New Haven County, Connecticut","MIDLAND CREDIT MANAGEMENT, INC",2775.32,2020-03-11,"no"
"09009165600","Census Tract 1656, New Haven County, Connecticut","CAVALRY SPV I, LLC",780.76,2020-03-13,"no"
"09009142300","Census Tract 1423, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",729.17,2020-01-21,"no"
"09009175400","Census Tract 1754, New Haven County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY BANK",920.27,2020-06-18,"no"
"09009175400","Census Tract 1754, New Haven County, Connecticut","MIDLAND FUNDING LLC",1586.29,2020-03-13,"no"
"09009175400","Census Tract 1754, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF COMENITY CAPITAL BANK",1402.25,2020-10-22,"no"
"09007541600","Census Tract 5416, Middlesex County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2814.12,2020-06-26,"no"
"09007541100","Census Tract 5411, Middlesex County, Connecticut","MIDLAND FUNDING, LLC",735.65,2020-06-15,"no"
"09007541100","Census Tract 5411, Middlesex County, Connecticut","MIDLAND FUNDING LLC",824,2020-06-26,"no"
"09009130102","Census Tract 1301.02, New Haven County, Connecticut","CAVALRY SPV I , LLC",2928.93,2020-08-12,"no"
"09009125100","Census Tract 1251, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1040.01,2020-07-14,"no"
"09009151200","Census Tract 1512, New Haven County, Connecticut","MIDLAND FUNDING LLC",2863.71,2020-03-12,"no"
"09001110400","Census Tract 1104, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",2624.35,2020-04-28,"no"
"09001110301","Census Tract 1103.01, Fairfield County, Connecticut","LVNV FUNDING, LLC",713.57,2020-10-06,"no"
"09009154200","Census Tract 1542, New Haven County, Connecticut","MIDLAND CREDIT MANAGEMENT, INC",711.36,2020-01-13,"no"
"09003416700","Census Tract 4167, Hartford County, Connecticut","MIDLAND FUNDING LLC",3568.88,2020-02-27,"no"
"09003415600","Census Tract 4156, Hartford County, Connecticut","MIDLAND FUNDING LLC",2311.33,2020-09-16,"no"
"09003405700","Census Tract 4057, Hartford County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",690.59,2020-09-23,"no"
"09003494400","Census Tract 4944, Hartford County, Connecticut","MIDLAND FUNDING LLC",799.73,2020-01-29,"no"
"09009142603","Census Tract 1426.03, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",2827.21,2020-04-07,"no"
"09009165400","Census Tract 1654, New Haven County, Connecticut","CREDIT CORP SOLUTIONS INC ASSIGNEE OF MID AMERICA",2709.53,2020-04-22,"no"
"09009125100","Census Tract 1251, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1063.45,2020-06-26,"no"
"09009142604","Census Tract 1426.04, New Haven County, Connecticut","LVNV FUNDING LLC",1276.14,2020-04-24,"no"
"09009171600","Census Tract 1716, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1084.95,2020-01-10,"no"
"09009142603","Census Tract 1426.03, New Haven County, Connecticut","LAUREL WREATH ACQUISITIONS, LLC",3423.62,2020-06-24,"no"
"09009180602","Census Tract 1806.02, New Haven County, Connecticut","CAVALRY SPV I , LLC",1614.6,2020-09-01,"no"
"09009140800","Census Tract 1408, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF SYNCHRONY BANK",1445.49,2020-05-27,"no"
"09009140800","Census Tract 1408, New Haven County, Connecticut","MIDLAND FUNDING LLC",3038.95,2020-10-23,"no"
"09009165700","Census Tract 1657, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1087.09,2020-01-14,"no"
"09009141000","Census Tract 1410, New Haven County, Connecticut","SECOND ROUND SUB, LLC ASSIGNEE OF COMENITY CAPITAL BANK",716.92,2020-05-04,"no"
"09009175400","Census Tract 1754, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1073.64,2020-06-23,"no"
"09009175400","Census Tract 1754, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",709.24,2020-11-12,"no"
"09009175400","Census Tract 1754, New Haven County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",3251.9,2020-11-02,"no"
"09011701100","Census Tract 7011, New London County, Connecticut","LVNV FUNDING LLC",1391.7,2020-04-13,"no"
"09011701100","Census Tract 7011, New London County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",829.46,2020-01-17,"no"
"09011702500","Census Tract 7025, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1302.23,2020-01-08,"no"
"09011660101","Census Tract 6601.01, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1133.84,2020-01-16,"no"
"09011660101","Census Tract 6601.01, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",960.04,2020-01-29,"no"
"09015904400","Census Tract 9044, Windham County, Connecticut","MIDLAND CREDIT MANAGEMENT, INC",925.59,2020-02-26,"no"
"09015903100","Census Tract 9031, Windham County, Connecticut","MIDLAND FUNDING LLC",1017.58,2020-06-24,"no"
"09013850200","Census Tract 8502, Tolland County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",1693.1,2020-01-09,"no"
"09013529100","Census Tract 5291, Tolland County, Connecticut","LVNV FUNDING, LLC",784.76,2020-10-22,"no"
"09013529100","Census Tract 5291, Tolland County, Connecticut","LVNV FUNDING LLC",731.42,2020-04-13,"no"
"09001043800","Census Tract 438, Fairfield County, Connecticut","LVNV FUNDING, LLC",672.85,2020-07-01,"no"
"09001021400","Census Tract 214, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES",590.68,2020-11-03,"no"
"09001022300","Census Tract 223, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES",386.39,2020-11-12,"no"
"09011696400","Census Tract 6964, New London County, Connecticut","UNIFUND CORPORATION",1102,2020-01-28,"no"
"09015904500","Census Tract 9045, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2694.5,2020-06-16,"no"
"09015904500","Census Tract 9045, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1980.07,2020-07-06,"no"
"09009345100","Census Tract 3451, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3318.92,2020-10-29,"no"
"09009345400","Census Tract 3454, New Haven County, Connecticut","CREDIT MANAGEMENT CORPORATION",545.47,2020-01-15,"no"
"09001043700","Census Tract 437, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF SYNCHRONY BANK",2276.12,2020-01-10,"no"
"09001022100","Census Tract 221, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF SYNCHRONY BANK",890,2020-05-18,"no"
"09003504200","Census Tract 5042, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1263.94,2020-04-14,"no"
"09003514600","Census Tract 5146, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",568.02,2020-06-08,"no"
"09003504900","Census Tract 5049, Hartford County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF US BANK NA D/B/A ELAN FINANCIAL SERVICES",2448.88,2020-04-28,"no"
"09003504900","Census Tract 5049, Hartford County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF US BANK NA D/B/A ELAN FINANCIAL SERVICES",2371.96,2020-03-03,"no"
"09003510800","Census Tract 5108, Hartford County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",602.47,2020-06-30,"no"
"09003504900","Census Tract 5049, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1413.33,2020-01-23,"no"
"09003524400","Census Tract 5244, Hartford County, Connecticut","CROWN ASSET MANAGEMENT, LLC, ASSIGNEE OF CITIBANK, N.A.",1733.34,2020-07-01,"no"
"09003520100","Census Tract 5201, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1458.28,2020-06-18,"no"
"09005265100","Census Tract 2651, Litchfield County, Connecticut","LVNV FUNDING, LLC",1005.19,2020-08-13,"no"
"09005265100","Census Tract 2651, Litchfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",973.63,2020-05-22,"no"
"09009175400","Census Tract 1754, New Haven County, Connecticut","CAVALRY SPV I, LLC",1339.41,2020-06-15,"no"
"09001010700","Census Tract 107, Fairfield County, Connecticut","JOHANN M. JOSEF",2176.64,2020-11-12,"no"
"09009150400","Census Tract 1504, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF COMENITY BANK",1467.38,2020-10-28,"no"
"09007541600","Census Tract 5416, Middlesex County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1509.7,2020-07-23,"no"
"09001110100","Census Tract 1101, Fairfield County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",4414.34,2020-07-24,"no"
"09001110100","Census Tract 1101, Fairfield County, Connecticut","LVNV FUNDING, LLC",2939.37,2020-09-09,"no"
